,0,1
106,#谈谈原生家庭对你的影响#一直以为父母离异的原生家庭经过这么多年不会再让我产生什么波澜了，直到之前有次和人聊天聊到这里我居然哭了，没哭多久但还是哽咽了，还是脑子里想好的话说不出口堵在那儿了。现在想起当时的场景我还是很意外，在成长过程中我并不缺爱也对我妈选择离婚的正确性深信不疑。可能有些东西就是这样的，蛰伏在回忆里等你毫不设防的时候再刺你一下，不疼，但那种感觉你会记一辈子。,小布布来喽
107,有谁和我一样是来看白宇的，举小手吧！,奔跑在孤傲的路上😚😚
108,我来看看大家怎么骂南音 太讨嫌了这个角色[捂脸笑],139****4590_m1028
109,喜欢赵奕欢。演过恐怖片。为什么不加个欢欢女主呢！,爱吃甜品的梁丘长逸
110,"白宇演技封神 《沉默的真相》后我就永远相信他的演技，有白宇演西决真的太好啦！
",百里饮冬冬
111,没看过小说，电视剧是越看越气，说了也许会被喷，反正我不喜欢西决这个人物，做事没有原则，以自己的善良绑架他人[惊恐],janey16
112,编剧真就没看过原小说 瞎改,李某今天洗头了嘛？
113,马伊琍这个妆造……真是一言难尽……就比刘琳小几岁而已就演两代人[困],小闹_North
114,马伊琍真的这么显老了？！[捂脸笑],qq独孤忆水
115,这里面怎么尽是大姐演小姑凉,陈海波🍑
116,白宇的台词真的是越来越棒了   ,╭ァ可樂*
117,父亲赌博，父母吵架，导致负载，妈妈承担一个家，从小懂得钱的意义，长大后因为父母变得特别恐婚！,自渡6789
118,马伊俐演小姑娘太尴尬了。中年人的相貌。唉,月之朦胧
119,这个家没西决得散！,碳水饱和战士😗
120,以前的小说吗,跟哥🍓
121,两口子就该去找马老师学功夫。,老美疯黄金冲
122,买了会员，开始看龙城,君墨白0907
123,来了来了,涵涵27🌸
124,是那个小说改编的么？,因为是女子…
125,想成为一个想西决一样的人，温柔坚定的守护自己的家！,╭ァ可樂*
126,这个西决太好了吧，过头了！不是姐弟像是恋人，不喜欢西决，好的让人讨厌了,蝴蝶飞飞😆
127,白宇演的谁[应援],Z_wxjgla1
128,马伊琍第一集出场戴的假发看着别扭，而且戏演的有点过了。,花与娜娜赛
129,郑西决这中央空调不适合结婚成家，自我感动着就好！,雪崩时每一片雪花都不是无辜的
130,"遇到合适或者喜欢的人就大胆追 不要给自己留下遗憾
",一路阳光66🍂
131,#谈谈原生家庭对你的影响#原生家庭对一个人真的太重要了，我有一个小学同学，他的父母在他很小的时候经常吵架，吵着吵着就离异了，这造成了他自卑，也遭人议论歧视过，这让他对生活有了阴影，性格也变的很极端，所以也希望父母如果真的过不下去了，也一定要以和平的方式分开，因为再怎么样孩子也是无辜的。,奔跑在孤傲的路上😚😚
132,05年开头骑得那自行车不符合啊,向日葵的的✨
133,天啊！笛安的小说！十多年前还在上大学的我最爱的就是她的小说！[应援],小泽双子座
134,期待西决！期待这一大家子！,宝北妈妈爱你
135,不知道多少天,好姐姐的弟弟
136,这男演员右下壳比左边大。是假下壳吧。,沉默..&quot;。。
137,最爱马伊琍和刘琳，冲着他们两个来的，又能看到他们的剧了。而且还是演一部剧，过瘾了,猪坚强妈妈
138,东霓西决南音，高中无聊看的小说，没想到真拍出来了,小丑狠妞妞
139,这“陈嫣”，咋一下想到了张嘉译！[呲牙],浮沉5201
140,西决太绝了,荀诩孝和
141,一个原生家庭不幸福早早出去打拼的大姐，一个从小就寄宿在亲戚家里处处小心翼翼的二哥，还有一个被渣男骗了的妹妹，龙城这个小地方，有太多的故事,丰海通
142,自己本身有姐姐和妹妹，所以小时候看书总把自己代入到郑西决的位置，总感觉就像在写自己[捂脸笑],爱吃饭真是太好了
143,都是演技派啊    看着很舒服  ,╭ァ可樂*
144,没想到结局了我很讨厌西决,用户@6694b7c9
145,喜欢的演员第一感觉想看，再看一下演员阵容再决定要不要看，再再看评论再再决定看不看[呲牙],爱吃泡面の端木璇子
146,这次白宇怎么都和两个老女人谈感情，他这女朋友前段时间刚演了高中生的妈，这次演白宇的女朋友了，还要跟一个跟她妈差不多年纪的姐姐演感情戏,菲份护眼0212
147,一句话总结这部剧，三观不正的一部剧,Nm 。。。。
148,有点小说的感觉,哈哈哈lxq🍁
149,总感觉东霓是超美的呀[捂脸笑],夏亦鱼
150,东尼，西决，南音，北？？,鱼🐠骨头
151,导演肯定没有看过原著，东霓和南音选角不合适。不是演技的问题，是不合适。西决选角挺好。,用户8a50c253
152,西决，西决，终于等到你,番茄酱星的王子
153,白宇剧里的女朋友，岁数好大，是姐弟恋吗？,真城ABC
154,有点小说的感觉,再酷一丢就很奈斯的哇赞
155,#谈谈原生家庭对你的影响#投胎是门技术活，原生家庭对一个人的一生有着不可磨灭的影响，幸福家庭的小孩总是令人羡慕,一袋米0718🌙
156,西决老师上班啦[玫瑰花],找不着北ㅠㅠ
157,等我洗完澡来看，白宇等我,universe420🍰
158,这部电视剧最大的败笔就是：让一些中年妇女演少男少女[捂脸笑],喬老爺💋
159,从长大里面认识的白宇，那个时候就觉得他很有演技，而且很帅，感觉人很好，很谦虚，下一个影帝的即视感,薛定谔的猫@🍁
160,#谈谈原生家庭对你的影响#原生态家庭更幸福、更安全、更开心，有助于我的发展与成长和我的身心健康。,李健宇LOM🎂
161,喜欢看白宇演的电视剧，是个真实的演员，希望是个正能量的演员，会一直支持你[大拇指],爱厨房的美女
162,西决西决,白宇的
163,白宇的西决真的好绝，演技真的不错[大拇指],额meg
164,白哥又出新剧了，来看看支持一下,偏爱161m的猫·佳音
165,目前还挺平静安好的一大家子[呲牙],有坚持的朱迪
166,龙城、钢厂、丸子汤……没看过小说，但是这些耳熟能详的元素，都指向一个地点——太原。查了原著作者简历，还真是太原人[666],猪小屁美
167,炫完六集后只有一个感觉：为什么我生活里沒有一个郑西决！[大哭]他太好了吧！怎么舍得离开他伤害他！！！,LuckyWHITE☀
168,都是有故事的人啊,小宇0408
169,#谈谈原生家庭对你的影响#郑东霓和郑西决就是因为原生家庭的不同对待，所以养成了不同的性格。其实原生家庭对人的影响还是挺大的，我的原生家庭里面爸妈有些平淡，导致了我做事情有一些优柔寡断，或许是因为顾忌的太多了吧？,走进大自然，走进你
170,#谈谈原生家庭对你的影响#我的原生家庭还挺好的，比郑西决好多了，没有什么比家庭和睦好，我感觉我现在每天都挺乐观的，不要考虑很多,彩虹の晴天💕💕💘
171,原生家庭从小贬低不鼓励 从小不自信  唯唯诺诺  出来读书后 新环境加上学业上的被认可  性格像变了一般  越来越认可自己 主动 松弛 不怯场 热情 付出 融合 暑假回家  邻居们换了一幅评价   父母看自己的眼神也放光  再也不见了不认可  每天都是乐滋滋的对着我  儿时原生家庭氛围负影响没有那么绝对[微笑]  ,很闪的电⚡️⚡️
